"Comas";"Ile";"TrancheAge";"Sexe";"StatutMarital";"StatutOccupation";"StatutMaritalFreq";"AgeMin";"AgeMax"
"Kauehi";"Kauehi";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,479166666666667;20;29
"Kauehi";"Kauehi";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,411764705882353;30;39
"Kauehi";"Kauehi";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,588235294117647;30;39
"Kauehi";"Kauehi";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,444444444444444;40;49
"Kauehi";"Kauehi";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,555555555555556;40;49
"Kauehi";"Kauehi";"50 - 59 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,533333333333333;50;59
"Kauehi";"Kauehi";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,466666666666667;50;59
"Kauehi";"Kauehi";"60 ans +";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,333333333333333;60;150
"Kauehi";"Kauehi";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,666666666666667;60;150
"Kauehi";"Raraka";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,419354838709677;0;13
"Kauehi";"Raraka";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,580645161290323;0;13
"Kauehi";"Raraka";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,272727272727273;14;19
"Kauehi";"Raraka";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,727272727272727;14;19
"Kauehi";"Raraka";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,722222222222222;20;29
"Kauehi";"Raraka";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,277777777777778;20;29
"Kauehi";"Raraka";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,25;30;39
"Kauehi";"Raraka";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,75;30;39
"Kauehi";"Raraka";"40 - 49 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,166666666666667;40;49
"Kauehi";"Raraka";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,833333333333333;40;49
"Kauehi";"Raraka";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,6;50;59
"Kauehi";"Raraka";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,4;50;59
"Kauehi";"Raraka";"60 ans +";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,25;60;150
"Kauehi";"Raraka";"60 ans +";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,75;60;150
"Kauehi";"Raraka";;"Homme";"Célibataire";"Propriétaire du sol et du logement";1;;150
"Kauehi";"Taiaro";"30 - 39 ans";"Femme";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,5;30;39
"Kauehi";"Taiaro";"30 - 39 ans";"Homme";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,5;30;39
"Kauehi";"Taiaro";"40 - 49 ans";"Femme";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";1;40;49
"Kauehi";"Taiaro";"50 - 59 ans";"Homme";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";1;50;59
"Kaukura";"Kaukura";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,513513513513513;0;13
"Kaukura";"Kaukura";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,486486486486487;0;13
"Kaukura";"Kaukura";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,392857142857143;14;19
"Kaukura";"Kaukura";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,607142857142857;14;19
"Kaukura";"Kaukura";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,525252525252525;20;29
"Kaukura";"Kaukura";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,474747474747475;20;29
"Kaukura";"Kaukura";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,489795918367347;30;39
"Kaukura";"Kaukura";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,510204081632653;30;39
"Kaukura";"Kaukura";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,438356164383562;40;49
"Kaukura";"Kaukura";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,561643835616438;40;49
"Kaukura";"Kaukura";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,393939393939394;50;59
"Kaukura";"Kaukura";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,606060606060606;50;59
"Kaukura";"Kaukura";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;60;150
"Kaukura";"Kaukura";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;60;150
"Maeva";"Huahine";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,491452991452991;0;13
"Maeva";"Huahine";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,508547008547009;0;13
"Maeva";"Huahine";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,47;14;19
"Maeva";"Huahine";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,53;14;19
"Maeva";"Huahine";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,505434782608696;20;29
"Maeva";"Huahine";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,494565217391304;20;29
"Maeva";"Huahine";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,477611940298507;30;39
"Maeva";"Huahine";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,522388059701492;30;39
"Maeva";"Huahine";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,453333333333333;40;49
"Maeva";"Huahine";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,546666666666667;40;49
"Maeva";"Huahine";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,572815533980582;50;59
"Maeva";"Huahine";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,427184466019417;50;59
"Maeva";"Huahine";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,444444444444444;60;150
"Maeva";"Huahine";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,555555555555556;60;150
"Mahaena";"Tahiti";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,503623188405797;0;13
"Mahaena";"Tahiti";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,496376811594203;0;13
"Mahaena";"Tahiti";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,406015037593985;14;19
"Mahaena";"Tahiti";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,593984962406015;14;19
"Mahaena";"Tahiti";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,488888888888889;20;29
"Mahaena";"Tahiti";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,511111111111111;20;29
"Mahaena";"Tahiti";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,474576271186441;30;39
"Mahaena";"Tahiti";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,525423728813559;30;39
"Mahaena";"Tahiti";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,474358974358974;40;49
"Mahaena";"Tahiti";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,525641025641026;40;49
"Mahaena";"Tahiti";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,42;50;59
"Mahaena";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,58;50;59
"Mahaena";"Tahiti";"60 ans +";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,541176470588235;60;150
"Mahaena";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,458823529411765;60;150
"Mahina";"Tahiti";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,493013365735115;0;13
"Mahina";"Tahiti";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,506986634264885;0;13
"Mahina";"Tahiti";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,492546986390149;14;19
"Mahina";"Tahiti";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,507453013609851;14;19
"Mahina";"Tahiti";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,508035714285714;20;29
"Mahina";"Tahiti";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,491964285714286;20;29
"Mahina";"Tahiti";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,515095215977706;30;39
"Mahina";"Tahiti";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,484904784022294;30;39
"Mahina";"Tahiti";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,486744893524555;40;49
"Mahina";"Tahiti";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,513255106475445;40;49
"Mahina";"Tahiti";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,489548213081591;50;59
"Mahina";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,510451786918409;50;59
"Mahina";"Tahiti";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,518847006651885;60;150
"Mahina";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,481152993348115;60;150
"Mahina";"Tahiti";;"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";1;;150
"Mahu";"Tubuai";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,48502994011976;0;13
"Mahu";"Tubuai";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,514970059880239;0;13
"Mahu";"Tubuai";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,528301886792453;14;19
"Mahu";"Tubuai";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,471698113207547;14;19
"Mahu";"Tubuai";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,511904761904762;20;29
"Mahu";"Tubuai";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,488095238095238;20;29
"Mahu";"Tubuai";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;30;39
"Mahu";"Tubuai";"30 - 39 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;30;39
"Mahu";"Tubuai";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,475;40;49
"Mahu";"Tubuai";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,525;40;49
"Mahu";"Tubuai";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,472727272727273;50;59
"Mahu";"Tubuai";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,527272727272727;50;59
"Mahu";"Tubuai";"60 ans +";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,456140350877193;60;150
"Mahu";"Tubuai";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,543859649122807;60;150
"Mahu";"Tubuai";;"Femme";"Veuf,veuve";"Locataire du logement, loué meublé";1;;150
"Maiao";"Maiao";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,45679012345679;0;13
"Maiao";"Maiao";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,54320987654321;0;13
"Maiao";"Maiao";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,333333333333333;14;19
"Maiao";"Maiao";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,666666666666667;14;19
"Maiao";"Maiao";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,484375;20;29
"Maiao";"Maiao";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,515625;20;29
"Maiao";"Maiao";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,473684210526316;30;39
"Maiao";"Maiao";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,526315789473684;30;39
"Maiao";"Maiao";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,488888888888889;40;49
"Maiao";"Maiao";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,511111111111111;40;49
"Maiao";"Maiao";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Maiao";"Maiao";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Maiao";"Maiao";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,230769230769231;60;150
"Maiao";"Maiao";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,769230769230769;60;150
"Makatea";"Makatea";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,615384615384615;0;13
"Makatea";"Makatea";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,384615384615385;0;13
"Makatea";"Makatea";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
"Makatea";"Makatea";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
"Makatea";"Makatea";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,473684210526316;20;29
"Makatea";"Makatea";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,526315789473684;20;29
"Makatea";"Makatea";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,4;30;39
"Makatea";"Makatea";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,6;30;39
"Makatea";"Makatea";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,2;40;49
"Makatea";"Makatea";"40 - 49 ans";"Homme";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,8;40;49
"Makatea";"Makatea";"50 - 59 ans";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,444444444444444;50;59
"Makatea";"Makatea";"50 - 59 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,555555555555556;50;59
"Makatea";"Makatea";"60 ans +";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,636363636363636;60;150
"Makatea";"Makatea";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,363636363636364;60;150
"Makemo";"Makemo";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,431111111111111;0;13
"Makemo";"Makemo";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,568888888888889;0;13
"Makemo";"Makemo";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,490384615384615;14;19
"Makemo";"Makemo";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,509615384615385;14;19
"Makemo";"Makemo";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,479674796747967;20;29
"Makemo";"Makemo";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,520325203252033;20;29
"Makemo";"Makemo";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,503597122302158;30;39
"Makemo";"Makemo";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,496402877697842;30;39
"Makemo";"Makemo";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,386792452830189;40;49
"Makemo";"Makemo";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,613207547169811;40;49
"Makemo";"Makemo";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,445945945945946;50;59
"Makemo";"Makemo";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,554054054054054;50;59
"Makemo";"Makemo";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,409836065573771;60;150
"Makemo";"Makemo";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,590163934426229;60;150
"Manihi";"Manihi";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,506410256410256;0;13
"Manihi";"Manihi";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,493589743589744;0;13
"Manihi";"Manihi";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,428571428571429;14;19
"Manihi";"Manihi";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,571428571428571;14;19
"Manihi";"Manihi";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,425287356321839;20;29
"Manihi";"Manihi";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,574712643678161;20;29
"Manihi";"Manihi";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,426829268292683;30;39
"Manihi";"Manihi";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,573170731707317;30;39
"Manihi";"Manihi";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,440366972477064;40;49
"Manihi";"Manihi";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,559633027522936;40;49
"Manihi";"Manihi";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,451612903225806;50;59
"Manihi";"Manihi";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,548387096774194;50;59
"Manihi";"Manihi";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,41025641025641;60;150
"Manihi";"Manihi";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,58974358974359;60;150
"Maroe";"Huahine";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,481751824817518;0;13
"Maroe";"Huahine";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,518248175182482;0;13
"Maroe";"Huahine";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,521739130434783;14;19
"Maroe";"Huahine";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,478260869565217;14;19
"Maroe";"Huahine";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,579710144927536;20;29
"Maroe";"Huahine";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,420289855072464;20;29
"Maroe";"Huahine";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,48780487804878;30;39
"Maroe";"Huahine";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,51219512195122;30;39
"Maroe";"Huahine";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,41025641025641;40;49
"Maroe";"Huahine";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,58974358974359;40;49
"Maroe";"Huahine";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,46031746031746;50;59
"Maroe";"Huahine";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,53968253968254;50;59
"Maroe";"Huahine";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,4;60;150
"Maroe";"Huahine";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,6;60;150
"Marokau";"Marokau";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,391304347826087;0;13
"Marokau";"Marokau";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,608695652173913;0;13
"Marokau";"Marokau";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
"Marokau";"Marokau";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
