"Comas";"Ile";"Sexe";"TrancheAge";"CS8";"Menages";"Individus";"ResidencesPrincipales";"PopMoyenneMenage"
"Puamau";"Hiva Oa";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";3;3;3;3,33333333333333
"Puamau";"Hiva Oa";"Hommes";"20-29 ans";"Employés";1;1;1;3
"Puamau";"Hiva Oa";"Hommes";"20-29 ans";"Ouvriers";;1;;
"Puamau";"Hiva Oa";"Hommes";"20-29 ans";"Sans emploi";2;7;2;3
"Puamau";"Hiva Oa";"Hommes";"30-39 ans";"Agriculteurs exploitants";19;20;19;4,31578947368421
"Puamau";"Hiva Oa";"Hommes";"30-39 ans";"Ouvriers";2;2;2;4,5
"Puamau";"Hiva Oa";"Hommes";"30-39 ans";"Sans emploi";7;11;7;3,42857142857143
"Puamau";"Hiva Oa";"Hommes";"40-49 ans";"Agriculteurs exploitants";16;17;16;3,6875
"Puamau";"Hiva Oa";"Hommes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";2;2;2;4
"Puamau";"Hiva Oa";"Hommes";"40-49 ans";"Employés";1;1;1;3
"Puamau";"Hiva Oa";"Hommes";"40-49 ans";"Ouvriers";3;3;3;3,66666666666667
"Puamau";"Hiva Oa";"Hommes";"40-49 ans";"Sans emploi";2;6;2;1,5
"Puamau";"Hiva Oa";"Hommes";"50-59 ans";"Agriculteurs exploitants";4;4;4;2,5
"Puamau";"Hiva Oa";"Hommes";"50-59 ans";"Professions intermédiaires";1;1;1;2
"Puamau";"Hiva Oa";"Hommes";"50-59 ans";"Sans emploi";2;4;2;3
"Puamau";"Hiva Oa";"Hommes";"60-69 ans";"Sans emploi";2;8;2;1,5
"Puamau";"Hiva Oa";"Hommes";"70-79 ans";"Sans emploi";10;14;10;2,1
"Puamau";"Hiva Oa";"Hommes";"80 ans et plus";"Sans emploi";1;2;1;2
"Puamau";"Hiva Oa";"Femmes";"0-9 ans";"Né après le 22/08/1998";;26;;
"Puamau";"Hiva Oa";"Femmes";"10-19 ans";"Sans emploi";;19;;
"Puamau";"Hiva Oa";"Femmes";"10-19 ans";"Né après le 22/08/1998";;10;;
"Puamau";"Hiva Oa";"Femmes";"20-29 ans";"Agriculteurs exploitants";;1;;
"Puamau";"Hiva Oa";"Femmes";"20-29 ans";"Professions intermédiaires";1;2;1;4
"Puamau";"Hiva Oa";"Femmes";"20-29 ans";"Ouvriers";;1;;
"Puamau";"Hiva Oa";"Femmes";"20-29 ans";"Sans emploi";;16;;
"Puamau";"Hiva Oa";"Femmes";"30-39 ans";"Agriculteurs exploitants";2;11;2;3,5
"Puamau";"Hiva Oa";"Femmes";"30-39 ans";"Professions intermédiaires";;1;;
"Puamau";"Hiva Oa";"Femmes";"30-39 ans";"Employés";1;3;1;5
"Puamau";"Hiva Oa";"Femmes";"30-39 ans";"Ouvriers";1;3;1;5
"Puamau";"Hiva Oa";"Femmes";"30-39 ans";"Sans emploi";;7;;
"Puamau";"Hiva Oa";"Femmes";"40-49 ans";"Agriculteurs exploitants";1;7;1;4
"Puamau";"Hiva Oa";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";1;2;1;2
"Puamau";"Hiva Oa";"Femmes";"40-49 ans";"Employés";;2;;
"Puamau";"Hiva Oa";"Femmes";"40-49 ans";"Sans emploi";;8;;
"Puamau";"Hiva Oa";"Femmes";"50-59 ans";"Agriculteurs exploitants";;4;;
"Puamau";"Hiva Oa";"Femmes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";;1;;
"Puamau";"Hiva Oa";"Femmes";"50-59 ans";"Professions intermédiaires";2;2;2;5
"Puamau";"Hiva Oa";"Femmes";"50-59 ans";"Employés";1;2;1;6
"Puamau";"Hiva Oa";"Femmes";"50-59 ans";"Sans emploi";;6;;
"Puamau";"Hiva Oa";"Femmes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;3
"Puamau";"Hiva Oa";"Femmes";"60-69 ans";"Employés";;1;;
"Puamau";"Hiva Oa";"Femmes";"60-69 ans";"Sans emploi";3;10;3;1
"Puamau";"Hiva Oa";"Femmes";"70-79 ans";"Sans emploi";;12;;
"Puamau";"Hiva Oa";"Femmes";"80 ans et plus";"Sans emploi";1;3;1;1
"Faie";"Huahine";"Hommes";"0-9 ans";"Né après le 22/08/1998";;32;;
"Faie";"Huahine";"Hommes";"10-19 ans";"Sans emploi";3;19;3;4,33333333333333
"Faie";"Huahine";"Hommes";"10-19 ans";"Né après le 22/08/1998";;14;;
"Faie";"Huahine";"Hommes";"20-29 ans";"Agriculteurs exploitants";1;3;1;3
"Faie";"Huahine";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;2
"Faie";"Huahine";"Hommes";"20-29 ans";"Ouvriers";5;6;5;4,6
"Faie";"Huahine";"Hommes";"20-29 ans";"Sans emploi";7;23;7;3,71428571428571
"Faie";"Huahine";"Hommes";"30-39 ans";"Agriculteurs exploitants";4;4;4;4,5
"Faie";"Huahine";"Hommes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";3;3;3;4
"Faie";"Huahine";"Hommes";"30-39 ans";"Employés";2;2;2;4
"Faie";"Huahine";"Hommes";"30-39 ans";"Ouvriers";6;8;6;4,66666666666667
"Faie";"Huahine";"Hommes";"30-39 ans";"Sans emploi";6;11;6;6,16666666666667
"Faie";"Huahine";"Hommes";"40-49 ans";"Agriculteurs exploitants";8;9;8;3,875
"Faie";"Huahine";"Hommes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";3;3;3;3,66666666666667
"Faie";"Huahine";"Hommes";"40-49 ans";"Employés";1;1;1;5
"Faie";"Huahine";"Hommes";"40-49 ans";"Ouvriers";3;3;3;4,66666666666667
"Faie";"Huahine";"Hommes";"40-49 ans";"Sans emploi";6;12;6;2,83333333333333
"Faie";"Huahine";"Hommes";"50-59 ans";"Agriculteurs exploitants";7;7;7;4
"Faie";"Huahine";"Hommes";"50-59 ans";"Professions intermédiaires";1;1;1;2
"Faie";"Huahine";"Hommes";"50-59 ans";"Employés";1;1;1;4
"Faie";"Huahine";"Hommes";"50-59 ans";"Ouvriers";1;1;1;1
"Faie";"Huahine";"Hommes";"50-59 ans";"Sans emploi";5;14;5;1,6
"Faie";"Huahine";"Hommes";"60-69 ans";"Agriculteurs exploitants";3;3;3;3
"Faie";"Huahine";"Hommes";"60-69 ans";"Professions intermédiaires";1;1;1;2
"Faie";"Huahine";"Hommes";"60-69 ans";"Ouvriers";2;2;2;3
"Faie";"Huahine";"Hommes";"60-69 ans";"Sans emploi";6;10;6;1,5
"Faie";"Huahine";"Hommes";"70-79 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;1
"Faie";"Huahine";"Hommes";"70-79 ans";"Sans emploi";6;6;6;2,33333333333333
"Faie";"Huahine";"Hommes";"80 ans et plus";"Sans emploi";2;3;2;1,5
"Faie";"Huahine";"Femmes";"0-9 ans";"Né après le 22/08/1998";;37;;
"Faie";"Huahine";"Femmes";"10-19 ans";"Employés";;1;;
"Faie";"Huahine";"Femmes";"10-19 ans";"Sans emploi";;13;;
"Faie";"Huahine";"Femmes";"10-19 ans";"Né après le 22/08/1998";;14;;
"Faie";"Huahine";"Femmes";"20-29 ans";"Agriculteurs exploitants";;1;;
"Faie";"Huahine";"Femmes";"20-29 ans";"Professions intermédiaires";;1;;
"Faie";"Huahine";"Femmes";"20-29 ans";"Employés";;2;;
"Faie";"Huahine";"Femmes";"20-29 ans";"Ouvriers";2;6;2;3,5
"Faie";"Huahine";"Femmes";"20-29 ans";"Sans emploi";;20;;
"Faie";"Huahine";"Femmes";"30-39 ans";"Agriculteurs exploitants";;1;;
"Faie";"Huahine";"Femmes";"30-39 ans";"Professions intermédiaires";;1;;
"Faie";"Huahine";"Femmes";"30-39 ans";"Employés";3;6;3;3,33333333333333
"Faie";"Huahine";"Femmes";"30-39 ans";"Ouvriers";1;5;1;3
"Faie";"Huahine";"Femmes";"30-39 ans";"Sans emploi";1;13;1;3
"Faie";"Huahine";"Femmes";"40-49 ans";"Agriculteurs exploitants";;4;;
"Faie";"Huahine";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";1;2;1;4
"Faie";"Huahine";"Femmes";"40-49 ans";"Professions intermédiaires";;1;;
"Faie";"Huahine";"Femmes";"40-49 ans";"Employés";2;6;2;6
"Faie";"Huahine";"Femmes";"40-49 ans";"Ouvriers";1;3;1;3
"Faie";"Huahine";"Femmes";"40-49 ans";"Sans emploi";1;11;1;4
"Faie";"Huahine";"Femmes";"50-59 ans";"Agriculteurs exploitants";;3;;
"Faie";"Huahine";"Femmes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";2;4;2;1,5
"Faie";"Huahine";"Femmes";"50-59 ans";"Employés";1;3;1;8
"Faie";"Huahine";"Femmes";"50-59 ans";"Sans emploi";;14;;
"Faie";"Huahine";"Femmes";"60-69 ans";"Ouvriers";;1;;
"Faie";"Huahine";"Femmes";"60-69 ans";"Sans emploi";1;8;1;1
"Faie";"Huahine";"Femmes";"70-79 ans";"Sans emploi";;6;;
"Faie";"Huahine";"Femmes";"80 ans et plus";"Sans emploi";2;4;2;1
"Fare";"Huahine";"Hommes";"0-9 ans";"Né après le 22/08/1998";;137;;
"Fare";"Huahine";"Hommes";"10-19 ans";"Agriculteurs exploitants";;2;;
"Fare";"Huahine";"Hommes";"10-19 ans";"Artisans, commerçants et chefs d'entreprise";;1;;
"Fare";"Huahine";"Hommes";"10-19 ans";"Ouvriers";;1;;
"Fare";"Huahine";"Hommes";"10-19 ans";"Sans emploi";3;68;3;3,66666666666667
"Fare";"Huahine";"Hommes";"10-19 ans";"Né après le 22/08/1998";;70;;
"Fare";"Huahine";"Hommes";"20-29 ans";"Agriculteurs exploitants";3;7;3;3,33333333333333
"Fare";"Huahine";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";4;6;4;4,75
"Fare";"Huahine";"Hommes";"20-29 ans";"Professions intermédiaires";5;6;5;2,8
"Fare";"Huahine";"Hommes";"20-29 ans";"Employés";9;14;9;2,77777777777778
"Fare";"Huahine";"Hommes";"20-29 ans";"Ouvriers";13;17;13;4,07692307692308
"Fare";"Huahine";"Hommes";"20-29 ans";"Sans emploi";16;50;16;3,25
"Fare";"Huahine";"Hommes";"30-39 ans";"Agriculteurs exploitants";5;6;5;3,2
"Fare";"Huahine";"Hommes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";4;5;4;3,5
"Fare";"Huahine";"Hommes";"30-39 ans";"Cadres et professions intellectuelles supérieures";4;4;4;4,75
"Fare";"Huahine";"Hommes";"30-39 ans";"Professions intermédiaires";4;4;4;4,25
"Fare";"Huahine";"Hommes";"30-39 ans";"Employés";15;18;15;3,66666666666667
"Fare";"Huahine";"Hommes";"30-39 ans";"Ouvriers";19;25;19;4
"Fare";"Huahine";"Hommes";"30-39 ans";"Sans emploi";11;36;11;4
"Fare";"Huahine";"Hommes";"40-49 ans";"Agriculteurs exploitants";10;10;10;3,9
"Fare";"Huahine";"Hommes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";24;24;24;3,91666666666667
"Fare";"Huahine";"Hommes";"40-49 ans";"Cadres et professions intellectuelles supérieures";11;11;11;2,81818181818182
"Fare";"Huahine";"Hommes";"40-49 ans";"Professions intermédiaires";10;10;10;3,9
"Fare";"Huahine";"Hommes";"40-49 ans";"Employés";24;25;24;3,66666666666667
"Fare";"Huahine";"Hommes";"40-49 ans";"Ouvriers";28;30;28;3,89285714285714
"Fare";"Huahine";"Hommes";"40-49 ans";"Sans emploi";16;38;16;3,1875
"Fare";"Huahine";"Hommes";"50-59 ans";"Agriculteurs exploitants";6;6;6;5,16666666666667
"Fare";"Huahine";"Hommes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";10;10;10;2,5
"Fare";"Huahine";"Hommes";"50-59 ans";"Cadres et professions intellectuelles supérieures";4;5;4;1,75
"Fare";"Huahine";"Hommes";"50-59 ans";"Professions intermédiaires";6;6;6;4,5
"Fare";"Huahine";"Hommes";"50-59 ans";"Employés";14;14;14;4,64285714285714
"Fare";"Huahine";"Hommes";"50-59 ans";"Ouvriers";10;10;10;4,4
"Fare";"Huahine";"Hommes";"50-59 ans";"Sans emploi";26;37;26;2,65384615384615
"Fare";"Huahine";"Hommes";"60-69 ans";"Agriculteurs exploitants";1;1;1;3
"Fare";"Huahine";"Hommes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";5;5;5;6,8
"Fare";"Huahine";"Hommes";"60-69 ans";"Professions intermédiaires";1;1;1;2
"Fare";"Huahine";"Hommes";"60-69 ans";"Employés";5;5;5;3,2
"Fare";"Huahine";"Hommes";"60-69 ans";"Ouvriers";;1;;
"Fare";"Huahine";"Hommes";"60-69 ans";"Sans emploi";39;56;39;2,20512820512821
"Fare";"Huahine";"Hommes";"70-79 ans";"Agriculteurs exploitants";2;2;2;2
"Fare";"Huahine";"Hommes";"70-79 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;1
"Fare";"Huahine";"Hommes";"70-79 ans";"Sans emploi";14;23;14;2,14285714285714
"Fare";"Huahine";"Hommes";"80 ans et plus";"Agriculteurs exploitants";1;1;1;2
"Fare";"Huahine";"Hommes";"80 ans et plus";"Sans emploi";6;7;6;1,66666666666667
"Fare";"Huahine";"Femmes";"0-9 ans";"Né après le 22/08/1998";;122;;
"Fare";"Huahine";"Femmes";"10-19 ans";"Employés";1;2;1;4
"Fare";"Huahine";"Femmes";"10-19 ans";"Ouvriers";;1;;
"Fare";"Huahine";"Femmes";"10-19 ans";"Sans emploi";;70;;
"Fare";"Huahine";"Femmes";"10-19 ans";"Né après le 22/08/1998";;61;;
"Fare";"Huahine";"Femmes";"20-29 ans";"Agriculteurs exploitants";;2;;
"Fare";"Huahine";"Femmes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";2;5;2;2,5
"Fare";"Huahine";"Femmes";"20-29 ans";"Professions intermédiaires";;3;;
"Fare";"Huahine";"Femmes";"20-29 ans";"Employés";3;10;3;3,33333333333333
"Fare";"Huahine";"Femmes";"20-29 ans";"Ouvriers";1;4;1;3
"Fare";"Huahine";"Femmes";"20-29 ans";"Sans emploi";5;76;5;3,8
"Fare";"Huahine";"Femmes";"30-39 ans";"Agriculteurs exploitants";1;2;1;6
"Fare";"Huahine";"Femmes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";1;6;1;6
"Fare";"Huahine";"Femmes";"30-39 ans";"Cadres et professions intellectuelles supérieures";2;4;2;2,5
"Fare";"Huahine";"Femmes";"30-39 ans";"Professions intermédiaires";7;15;7;3,71428571428571
"Fare";"Huahine";"Femmes";"30-39 ans";"Employés";4;25;4;2,75
"Fare";"Huahine";"Femmes";"30-39 ans";"Ouvriers";3;5;3;3,33333333333333
"Fare";"Huahine";"Femmes";"30-39 ans";"Sans emploi";3;53;3;4,33333333333333
"Fare";"Huahine";"Femmes";"40-49 ans";"Agriculteurs exploitants";1;6;1;6
"Fare";"Huahine";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";3;8;3;2,33333333333333
"Fare";"Huahine";"Femmes";"40-49 ans";"Cadres et professions intellectuelles supérieures";4;7;4;1,75
"Fare";"Huahine";"Femmes";"40-49 ans";"Professions intermédiaires";4;16;4;2,75
"Fare";"Huahine";"Femmes";"40-49 ans";"Employés";11;24;11;3,09090909090909
"Fare";"Huahine";"Femmes";"40-49 ans";"Ouvriers";1;8;1;3
"Fare";"Huahine";"Femmes";"40-49 ans";"Sans emploi";2;59;2;1,5
"Fare";"Huahine";"Femmes";"50-59 ans";"Agriculteurs exploitants";;5;;
"Fare";"Huahine";"Femmes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";2;8;2;2,5
"Fare";"Huahine";"Femmes";"50-59 ans";"Cadres et professions intellectuelles supérieures";1;1;1;1
"Fare";"Huahine";"Femmes";"50-59 ans";"Professions intermédiaires";4;8;4;2
"Fare";"Huahine";"Femmes";"50-59 ans";"Employés";5;8;5;2,6
"Fare";"Huahine";"Femmes";"50-59 ans";"Ouvriers";;1;;
"Fare";"Huahine";"Femmes";"50-59 ans";"Sans emploi";7;46;7;1,28571428571429
"Fare";"Huahine";"Femmes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";1;3;1;2
"Fare";"Huahine";"Femmes";"60-69 ans";"Professions intermédiaires";1;1;1;1
"Fare";"Huahine";"Femmes";"60-69 ans";"Employés";1;1;1;1
"Fare";"Huahine";"Femmes";"60-69 ans";"Sans emploi";8;49;8;1,125
"Fare";"Huahine";"Femmes";"70-79 ans";"Artisans, commerçants et chefs d'entreprise";;1;;
"Fare";"Huahine";"Femmes";"70-79 ans";"Employés";1;1;1;7
"Fare";"Huahine";"Femmes";"70-79 ans";"Sans emploi";7;31;7;1,14285714285714
"Fare";"Huahine";"Femmes";"80 ans et plus";"Sans emploi";1;12;1;1
"Fitii";"Huahine";"Hommes";"0-9 ans";"Né après le 22/08/1998";;97;;
"Fitii";"Huahine";"Hommes";"10-19 ans";"Agriculteurs exploitants";1;1;1;7
"Fitii";"Huahine";"Hommes";"10-19 ans";"Ouvriers";1;2;1;5
"Fitii";"Huahine";"Hommes";"10-19 ans";"Sans emploi";3;51;3;4
"Fitii";"Huahine";"Hommes";"10-19 ans";"Né après le 22/08/1998";;52;;
"Fitii";"Huahine";"Hommes";"20-29 ans";"Agriculteurs exploitants";3;4;3;4
"Fitii";"Huahine";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";1;2;1;10
"Fitii";"Huahine";"Hommes";"20-29 ans";"Cadres et professions intellectuelles supérieures";1;1;1;3
"Fitii";"Huahine";"Hommes";"20-29 ans";"Employés";3;3;3;5,66666666666667
"Fitii";"Huahine";"Hommes";"20-29 ans";"Ouvriers";5;8;5;5
"Fitii";"Huahine";"Hommes";"20-29 ans";"Sans emploi";22;58;22;4,5
"Fitii";"Huahine";"Hommes";"30-39 ans";"Agriculteurs exploitants";2;3;2;3
"Fitii";"Huahine";"Hommes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";1;2;1;2
"Fitii";"Huahine";"Hommes";"30-39 ans";"Cadres et professions intellectuelles supérieures";1;1;1;5
"Fitii";"Huahine";"Hommes";"30-39 ans";"Professions intermédiaires";1;1;1;4
"Fitii";"Huahine";"Hommes";"30-39 ans";"Employés";9;10;9;4,11111111111111
"Fitii";"Huahine";"Hommes";"30-39 ans";"Ouvriers";19;19;19;3,89473684210526
"Fitii";"Huahine";"Hommes";"30-39 ans";"Sans emploi";24;41;24;4,33333333333333
"Fitii";"Huahine";"Hommes";"40-49 ans";"Agriculteurs exploitants";4;4;4;3,75
"Fitii";"Huahine";"Hommes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";6;6;6;4,66666666666667
"Fitii";"Huahine";"Hommes";"40-49 ans";"Cadres et professions intellectuelles supérieures";3;3;3;2,66666666666667
"Fitii";"Huahine";"Hommes";"40-49 ans";"Professions intermédiaires";2;2;2;4
"Fitii";"Huahine";"Hommes";"40-49 ans";"Employés";8;10;8;3,875
"Fitii";"Huahine";"Hommes";"40-49 ans";"Ouvriers";8;8;8;4,25
"Fitii";"Huahine";"Hommes";"40-49 ans";"Sans emploi";32;57;32;3,3125
"Fitii";"Huahine";"Hommes";"50-59 ans";"Agriculteurs exploitants";5;6;5;3,4
"Fitii";"Huahine";"Hommes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";2;2;2;2
"Fitii";"Huahine";"Hommes";"50-59 ans";"Cadres et professions intellectuelles supérieures";2;2;2;3
"Fitii";"Huahine";"Hommes";"50-59 ans";"Professions intermédiaires";2;2;2;2,5
"Fitii";"Huahine";"Hommes";"50-59 ans";"Employés";3;3;3;2,66666666666667
"Fitii";"Huahine";"Hommes";"50-59 ans";"Ouvriers";10;10;10;6,4
"Fitii";"Huahine";"Hommes";"50-59 ans";"Sans emploi";21;46;21;2,95238095238095
"Fitii";"Huahine";"Hommes";"60-69 ans";"Agriculteurs exploitants";1;1;1;3
"Fitii";"Huahine";"Hommes";"60-69 ans";"Cadres et professions intellectuelles supérieures";1;1;1;2
"Fitii";"Huahine";"Hommes";"60-69 ans";"Employés";1;1;1;4
"Fitii";"Huahine";"Hommes";"60-69 ans";"Sans emploi";18;31;18;2,55555555555556
"Fitii";"Huahine";"Hommes";"70-79 ans";"Agriculteurs exploitants";1;1;1;1
"Fitii";"Huahine";"Hommes";"70-79 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;3
"Fitii";"Huahine";"Hommes";"70-79 ans";"Sans emploi";17;21;17;2,11764705882353
"Fitii";"Huahine";"Hommes";"80 ans et plus";"Sans emploi";7;13;7;2,57142857142857
"Fitii";"Huahine";"Femmes";"0-9 ans";"Né après le 22/08/1998";;94;;
"Fitii";"Huahine";"Femmes";"10-19 ans";"Agriculteurs exploitants";1;1;1;8
"Fitii";"Huahine";"Femmes";"10-19 ans";"Sans emploi";;64;;
"Fitii";"Huahine";"Femmes";"10-19 ans";"Né après le 22/08/1998";;44;;
"Fitii";"Huahine";"Femmes";"20-29 ans";"Agriculteurs exploitants";1;2;1;4
"Fitii";"Huahine";"Femmes";"20-29 ans";"Professions intermédiaires";;2;;
"Fitii";"Huahine";"Femmes";"20-29 ans";"Employés";4;11;4;3,25
"Fitii";"Huahine";"Femmes";"20-29 ans";"Ouvriers";1;4;1;4
"Fitii";"Huahine";"Femmes";"20-29 ans";"Sans emploi";2;63;2;4
"Fitii";"Huahine";"Femmes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";1;3;1;3
"Fitii";"Huahine";"Femmes";"30-39 ans";"Professions intermédiaires";1;3;1;6
"Fitii";"Huahine";"Femmes";"30-39 ans";"Employés";7;13;7;3,57142857142857
"Fitii";"Huahine";"Femmes";"30-39 ans";"Ouvriers";1;3;1;2
"Fitii";"Huahine";"Femmes";"30-39 ans";"Sans emploi";8;55;8;3,625
"Fitii";"Huahine";"Femmes";"40-49 ans";"Agriculteurs exploitants";;1;;
"Fitii";"Huahine";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";1;4;1;3
"Fitii";"Huahine";"Femmes";"40-49 ans";"Professions intermédiaires";3;6;3;4
"Fitii";"Huahine";"Femmes";"40-49 ans";"Employés";9;18;9;4,55555555555556
"Fitii";"Huahine";"Femmes";"40-49 ans";"Ouvriers";3;3;3;3,33333333333333
"Fitii";"Huahine";"Femmes";"40-49 ans";"Sans emploi";;46;;
"Fitii";"Huahine";"Femmes";"50-59 ans";"Agriculteurs exploitants";;3;;
"Fitii";"Huahine";"Femmes";"50-59 ans";"Cadres et professions intellectuelles supérieures";1;1;1;2
"Fitii";"Huahine";"Femmes";"50-59 ans";"Professions intermédiaires";3;4;3;2,66666666666667
"Fitii";"Huahine";"Femmes";"50-59 ans";"Employés";6;6;6;3,16666666666667
"Fitii";"Huahine";"Femmes";"50-59 ans";"Ouvriers";2;4;2;3
"Fitii";"Huahine";"Femmes";"50-59 ans";"Sans emploi";3;32;3;2
"Fitii";"Huahine";"Femmes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";;1;;
"Fitii";"Huahine";"Femmes";"60-69 ans";"Cadres et professions intellectuelles supérieures";1;1;1;2
"Fitii";"Huahine";"Femmes";"60-69 ans";"Employés";;2;;
"Fitii";"Huahine";"Femmes";"60-69 ans";"Sans emploi";8;48;8;1,25
"Fitii";"Huahine";"Femmes";"70-79 ans";"Sans emploi";6;22;6;1,33333333333333
"Fitii";"Huahine";"Femmes";"80 ans et plus";"Sans emploi";3;13;3;1,33333333333333
"Haapu";"Huahine";"Hommes";"0-9 ans";"Né après le 22/08/1998";;52;;
"Haapu";"Huahine";"Hommes";"10-19 ans";"Agriculteurs exploitants";;2;;
"Haapu";"Huahine";"Hommes";"10-19 ans";"Sans emploi";2;22;2;5
"Haapu";"Huahine";"Hommes";"10-19 ans";"Né après le 22/08/1998";;28;;
"Haapu";"Huahine";"Hommes";"20-29 ans";"Agriculteurs exploitants";2;4;2;3,5
"Haapu";"Huahine";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";1;2;1;1
"Haapu";"Huahine";"Hommes";"20-29 ans";"Employés";2;2;2;5
"Haapu";"Huahine";"Hommes";"20-29 ans";"Ouvriers";3;5;3;5,33333333333333
"Haapu";"Huahine";"Hommes";"20-29 ans";"Sans emploi";8;31;8;3
"Haapu";"Huahine";"Hommes";"30-39 ans";"Agriculteurs exploitants";7;8;7;4,71428571428571
"Haapu";"Huahine";"Hommes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";4;4;4;2,75
"Haapu";"Huahine";"Hommes";"30-39 ans";"Professions intermédiaires";2;2;2;4,5
"Haapu";"Huahine";"Hommes";"30-39 ans";"Employés";6;7;6;5,66666666666667
"Haapu";"Huahine";"Hommes";"30-39 ans";"Ouvriers";9;9;9;4,22222222222222
"Haapu";"Huahine";"Hommes";"30-39 ans";"Sans emploi";9;17;9;6
"Haapu";"Huahine";"Hommes";"40-49 ans";"Agriculteurs exploitants";9;9;9;4,11111111111111
"Haapu";"Huahine";"Hommes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";4;4;4;3,5
"Haapu";"Huahine";"Hommes";"40-49 ans";"Professions intermédiaires";1;1;1;3
"Haapu";"Huahine";"Hommes";"40-49 ans";"Employés";8;8;8;4,5
"Haapu";"Huahine";"Hommes";"40-49 ans";"Ouvriers";3;3;3;4,66666666666667
"Haapu";"Huahine";"Hommes";"40-49 ans";"Sans emploi";10;19;10;3,1
"Haapu";"Huahine";"Hommes";"50-59 ans";"Agriculteurs exploitants";5;6;5;4,2
"Haapu";"Huahine";"Hommes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";4;4;4;5,75
"Haapu";"Huahine";"Hommes";"50-59 ans";"Professions intermédiaires";1;1;1;3
"Haapu";"Huahine";"Hommes";"50-59 ans";"Employés";2;2;2;7,5
"Haapu";"Huahine";"Hommes";"50-59 ans";"Ouvriers";2;2;2;4
"Haapu";"Huahine";"Hommes";"50-59 ans";"Sans emploi";15;28;15;2,86666666666667
"Haapu";"Huahine";"Hommes";"60-69 ans";"Agriculteurs exploitants";1;1;1;5
"Haapu";"Huahine";"Hommes";"60-69 ans";"Ouvriers";1;1;1;2
"Haapu";"Huahine";"Hommes";"60-69 ans";"Sans emploi";15;23;15;2,6
"Haapu";"Huahine";"Hommes";"70-79 ans";"Agriculteurs exploitants";1;1;1;4
"Haapu";"Huahine";"Hommes";"70-79 ans";"Sans emploi";5;12;5;2,6
"Haapu";"Huahine";"Hommes";"80 ans et plus";"Agriculteurs exploitants";;1;;
"Haapu";"Huahine";"Hommes";"80 ans et plus";"Sans emploi";1;1;1;2
"Haapu";"Huahine";"Femmes";"0-9 ans";"Né après le 22/08/1998";;53;;
"Haapu";"Huahine";"Femmes";"10-19 ans";"Sans emploi";;35;;
"Haapu";"Huahine";"Femmes";"10-19 ans";"Né après le 22/08/1998";;26;;
"Haapu";"Huahine";"Femmes";"20-29 ans";"Agriculteurs exploitants";;2;;
"Haapu";"Huahine";"Femmes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";;3;;
"Haapu";"Huahine";"Femmes";"20-29 ans";"Cadres et professions intellectuelles supérieures";;2;;
"Haapu";"Huahine";"Femmes";"20-29 ans";"Employés";1;6;1;3
"Haapu";"Huahine";"Femmes";"20-29 ans";"Sans emploi";;24;;
"Haapu";"Huahine";"Femmes";"30-39 ans";"Agriculteurs exploitants";2;3;2;4,5
"Haapu";"Huahine";"Femmes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";;2;;
"Haapu";"Huahine";"Femmes";"30-39 ans";"Professions intermédiaires";;2;;
